benchmark_id,framework,sf,instance,memory_usage
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3813056945800781
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.38055419921875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3844757080078125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.381317138671875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.37952423095703125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3840522766113281
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.38547515869140625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3871726989746094
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3887901306152344
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.7027091979980469
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.7112388610839844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.5358467102050781
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.4253120422363281
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.44390106201171875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.43436431884765625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.4367179870605469
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.44020843505859375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.5317802429199219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3892974853515625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.4033546447753906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3968505859375
